Operacao,Ocupacao
55385,16
55386,17
55387,16
55388,15
55389,14
55390,15
55391,14
55392,13
55393,12
55394,11
55395,10
55396,11
55397,12
55398,13
55399,14
55400,15
55401,16
55402,15
55403,16
55404,15
55405,14
55406,15
55407,14
55408,15
55409,16
55410,17
55411,18
55412,19
55413,20
55414,21
55415,22
55416,21
55417,20
55418,19
55419,18
55420,17
55421,16
55422,15
55423,14
55424,13
55425,14
55426,13
55427,12
55428,11
55429,10
55430,9
55431,8
55432,7
55433,6
55434,5
55435,4
55436,3
55437,2
55438,1
55439,0
55440,1
55441,0
55442,1
55443,0
55444,1
55445,2
55446,1
55447,0
55448,1
55449,2
55450,1
55451,0
55452,1
55453,0
55454,1
55455,0
55456,1
55457,2
55458,3
55459,4
55460,5
55461,4
55462,5
55463,4
55464,3
55465,4
55466,5
55467,6
55468,7
55469,8
55470,7
55471,8
55472,9
55473,10
55474,9
55475,8
55476,7
55477,8
55478,7
55479,8
55480,9
55481,10
55482,11
55483,12
55484,13
55485,14
55486,15
55487,14
55488,13
55489,12
55490,11
55491,10
55492,11
55493,12
55494,13
55495,14
55496,15
55497,16
55498,17
55499,18
55500,19
55501,20
55502,21
55503,22
55504,23
55505,24
55506,25
55507,26
55508,27
55509,28
55510,29
55511,30
55512,31
55513,32
55514,33
55515,34
55516,35
55517,36
55518,37
55519,38
55520,39
55521,40
55522,41
55523,42
55524,43
55525,44
55526,45
55527,46
55528,47
55529,48
55530,49
55531,50
55532,51
55533,52
55534,53
55535,54
55536,55
55537,56
55538,57
55539,58
55540,59
55541,60
55542,61
55543,62
55544,63
55545,64
55546,65
55547,66
55548,67
55549,68
55550,69
55551,70
55552,71
55553,72
55554,73
55555,74
55556,75
55557,76
55558,77
55559,78
55560,79
55561,80
55562,81
55563,82
55564,83
55565,84
55566,85
55567,86
55568,87
55569,88
55570,89
55571,90
55572,91
55573,92
55574,93
55575,94
55576,95
55577,96
55578,97
55579,98
55580,99
55581,98
55582,97
55583,96
55584,95
55585,94
55586,93
55587,92
55588,91
55589,90
55590,89
55591,88
55592,87
55593,86
55594,85
55595,84
55596,83
55597,82
55598,83
55599,82
55600,83
55601,82
55602,81
55603,82
55604,83
55605,84
55606,85
55607,86
55608,87
55609,88
55610,89
55611,90
55612,91
55613,90
55614,89
55615,88
55616,87
55617,88
55618,89
55619,90
55620,91
55621,90
55622,89
55623,88
55624,87
55625,86
55626,85
55627,84
55628,83
55629,82
55630,81
55631,80
55632,79
55633,78
55634,77
55635,76
55636,75
55637,74
55638,73
55639,72
55640,71
55641,70
55642,69
55643,68
55644,67
55645,66
55646,65
55647,64
55648,63
55649,62
55650,61
55651,60
55652,59
55653,58
55654,57
55655,56
55656,55
55657,54
55658,53
55659,52
55660,51
55661,50
55662,49
55663,48
55664,47
55665,46
55666,45
55667,44
55668,43
55669,42
55670,41
55671,40
55672,39
55673,38
55674,37
55675,36
55676,35
55677,34
55678,33
55679,32
55680,31
55681,30
55682,29
55683,28
55684,27
55685,26
55686,25
55687,24
55688,23
55689,22
55690,21
55691,20
55692,19
55693,18
55694,17
55695,16
55696,15
55697,14
55698,13
55699,12
55700,11
55701,10
55702,9
55703,8
55704,7
55705,6
55706,5
55707,4
55708,3
55709,2
55710,1
55711,0
55712,1
55713,2
55714,1
55715,0
55716,1
55717,2
55718,3
55719,4
55720,5
55721,6
55722,7
55723,8
55724,9
55725,10
55726,11
55727,12
55728,13
55729,14
55730,15
55731,16
55732,17
55733,18
55734,19
55735,20
55736,21
55737,20
55738,21
55739,22
55740,23
55741,22
55742,23
55743,22
55744,23
55745,22
55746,21
55747,20
55748,19
55749,18
55750,17
55751,16
55752,15
55753,14
55754,13
55755,14
55756,15
55757,16
55758,17
55759,18
55760,19
55761,20
55762,21
55763,22
55764,23
55765,24
55766,25
55767,26
55768,27
55769,28
55770,29
55771,30
55772,31
55773,32
55774,33
55775,34
55776,35
55777,36
55778,37
55779,38
55780,39
55781,40
55782,41
55783,42
55784,43
55785,44
55786,45
55787,46
55788,47
55789,48
55790,49
55791,50
55792,51
55793,52
55794,53
55795,54
55796,55
55797,56
55798,57
55799,58
55800,59
55801,60
55802,61
55803,62
55804,63
55805,64
55806,65
55807,66
55808,67
55809,68
55810,69
55811,70
55812,71
55813,72
55814,73
55815,74
55816,75
55817,76
55818,77
55819,78
55820,79
55821,80
55822,81
55823,82
55824,83
55825,84
55826,85
55827,86
55828,87
55829,88
55830,89
55831,90
55832,91
55833,92
55834,93
55835,94
55836,95
55837,96
55838,97
55839,98
55840,99
55841,98
55842,97
55843,96
55844,95
55845,94
55846,93
55847,92
55848,91
55849,90
55850,89
55851,88
55852,87
55853,86
55854,85
55855,84
55856,83
55857,82
55858,81
55859,80
55860,79
55861,78
55862,77
55863,76
55864,75
55865,74
55866,73
55867,72
55868,71
55869,70
55870,69
55871,68
55872,67
55873,66
55874,65
55875,64
55876,63
55877,62
55878,61
55879,60
55880,59
55881,58
55882,57
55883,56
55884,57
55885,56
55886,57
55887,58
55888,59
55889,60
55890,61
55891,62
55892,63
55893,64
55894,65
55895,66
55896,67
55897,66
55898,65
55899,64
55900,63
55901,62
55902,61
55903,60
55904,59
55905,58
55906,57
55907,56
55908,55
55909,54
55910,53
55911,52
55912,51
55913,50
55914,49
55915,48
55916,47
55917,46
55918,45
55919,44
55920,43
55921,42
55922,41
55923,40
55924,39
55925,38
55926,37
55927,36
55928,35
55929,34
55930,33
55931,32
55932,31
55933,30
55934,29
55935,28
55936,27
55937,26
55938,25
55939,24
55940,23
55941,22
55942,21
55943,20
55944,19
55945,18
55946,17
55947,16
55948,15
55949,14
55950,13
55951,12
55952,11
55953,10
55954,9
55955,8
55956,7
55957,6
55958,5
55959,4
55960,3
55961,2
55962,1
55963,0
55964,1
55965,2
55966,1
55967,0
55968,1
55969,2
55970,3
55971,4
55972,3
55973,4
55974,3
55975,4
55976,5
55977,6
55978,7
55979,8
55980,9
55981,10
55982,11
55983,10
55984,9
55985,8
55986,7
55987,6
55988,7
55989,6
55990,7
55991,8
55992,7
55993,6
55994,7
55995,6
55996,7
55997,6
55998,5
55999,4
56000,3
56001,4
56002,3
56003,4
56004,3
56005,2
56006,3
56007,2
56008,3
56009,2
56010,1
56011,0
56012,1
56013,2
56014,1
56015,0
56016,1
56017,0
56018,1
56019,2
56020,3
56021,4
56022,5
56023,6
56024,7
56025,8
56026,9
56027,8
56028,7
56029,6
56030,7
56031,6
56032,7
56033,8
56034,7
56035,6
56036,5
56037,4
56038,5
56039,6
56040,7
56041,8
56042,9
56043,10
56044,9
56045,8
56046,7
56047,6
56048,5
56049,6
56050,5
56051,4
56052,3
56053,2
56054,1
56055,0
56056,1
56057,0
56058,1
56059,0
56060,1
56061,2
56062,3
56063,4
56064,3
56065,4
56066,5
56067,6
56068,7
56069,8
56070,7
56071,6
56072,5
56073,4
56074,5
56075,4
56076,3
56077,2
56078,1
56079,0
56080,1
56081,0
56082,1
56083,0
56084,1
56085,0
56086,1
56087,0
56088,1
56089,0
56090,1
56091,2
56092,3
56093,4
56094,5
56095,6
56096,7
56097,8
56098,9
56099,10
56100,11
56101,12
56102,13
56103,14
56104,13
56105,14
56106,13
56107,14
56108,15
56109,16
56110,17
56111,16
56112,17
56113,16
56114,17
56115,16
56116,15
56117,14
56118,13
56119,14
56120,13
56121,12
56122,11
56123,10
56124,9
56125,8
56126,7
56127,6
56128,5
56129,4
56130,3
56131,2
56132,1
56133,0
56134,1
56135,0
56136,1
56137,0
56138,1
56139,0
56140,1
56141,2
56142,3
56143,4
56144,5
56145,6
56146,7
56147,8
56148,9
56149,10
56150,11
56151,12
56152,13
56153,14
56154,15
56155,16
56156,17
56157,18
56158,19
56159,20
56160,21
56161,22
56162,23
56163,24
56164,25
56165,26
56166,27
56167,28
56168,29
56169,30
56170,31
56171,30
56172,29
56173,30
56174,29
56175,28
56176,27
56177,28
56178,29
56179,30
56180,31
56181,32
56182,33
56183,32
56184,31
56185,30
56186,31
56187,30
56188,29
56189,28
56190,27
56191,26
56192,25
56193,24
56194,23
56195,22
56196,21
56197,22
56198,21
56199,22
56200,21
56201,20
56202,21
56203,22
56204,21
56205,20
56206,19
56207,18
56208,17
56209,16
56210,15
56211,14
56212,13
56213,12
56214,11
56215,10
56216,9
56217,8
56218,7
56219,6
56220,5
56221,4
56222,3
56223,2
56224,3
56225,4
56226,5
56227,6
56228,7
56229,8
56230,9
56231,10
56232,9
56233,10
56234,9
56235,8
56236,9
56237,8
56238,7
56239,6
56240,5
56241,4
56242,3
56243,2
56244,1
56245,0
56246,1
56247,0
56248,1
56249,2
56250,3
56251,4
56252,5
56253,6
56254,7
56255,8
56256,9
56257,10
56258,11
56259,12
56260,13
56261,14
56262,15
56263,16
56264,17
56265,18
56266,19
56267,20
56268,21
56269,22
56270,23
56271,22
56272,23
56273,22
56274,21
56275,20
56276,19
56277,20
56278,21
56279,22
56280,23
56281,22
56282,21
56283,20
56284,19
56285,20
56286,21
56287,22
56288,23
56289,24
56290,25
56291,26
56292,27
56293,28
56294,27
56295,26
56296,27
56297,26
56298,27
56299,26
56300,27
56301,28
56302,29
56303,30
56304,29
56305,28
56306,29
56307,30
56308,31
56309,32
56310,33
56311,34
56312,35
56313,36
56314,37
56315,38
56316,39
56317,40
56318,41
56319,42
56320,43
56321,44
56322,45
56323,46
56324,47
56325,48
56326,49
56327,50
56328,51
56329,52
56330,53
56331,54
56332,55
56333,56
56334,57
56335,58
56336,59
56337,60
56338,61
56339,62
56340,63
56341,64
56342,65
56343,66
56344,67
56345,68
56346,69
56347,70
56348,71
56349,72
56350,73
56351,74
56352,75
56353,76
56354,77
56355,78
56356,79
56357,80
56358,81
56359,82
56360,83
56361,84
56362,85
56363,86
56364,87
56365,88
56366,89
56367,90
56368,91
56369,92
56370,93
56371,94
56372,95
56373,96
56374,97
56375,98
56376,99
56377,100
56378,99
56379,98
56380,97
56381,96
56382,95
56383,94
56384,93
56385,92
56386,91
56387,90
56388,89
56389,88
56390,87
56391,86
56392,85
56393,84
56394,83
56395,82
56396,81
56397,80
56398,79
56399,78
56400,77
56401,76
56402,75
56403,74
56404,73
56405,72
56406,71
56407,70
56408,69
56409,68
56410,67
56411,66
56412,65
56413,64
56414,63
56415,62
56416,61
56417,60
56418,59
56419,58
56420,57
56421,56
56422,55
56423,54
56424,53
56425,52
56426,51
56427,50
56428,49
56429,48
56430,47
56431,46
56432,45
56433,44
56434,43
56435,42
56436,41
56437,40
56438,39
56439,38
56440,37
56441,36
56442,35
56443,34
56444,33
56445,32
56446,31
56447,30
56448,29
56449,28
56450,27
56451,26
56452,25
56453,24
56454,25
56455,24
56456,23
56457,24
56458,23
56459,22
56460,21
56461,20
56462,21
56463,20
56464,21
56465,22
56466,21
56467,20
56468,19
56469,18
56470,17
56471,18
56472,19
56473,20
56474,21
56475,20
56476,21
56477,22
56478,23
56479,24
56480,25
56481,26
56482,27
56483,28
56484,29
56485,28
56486,29
56487,30
56488,31
56489,32
56490,33
56491,34
56492,35
56493,36
56494,37
56495,38
56496,39
56497,40
56498,41
56499,40
56500,41
56501,40
56502,41
56503,40
56504,39
56505,38
56506,37
56507,36
56508,37
56509,38
56510,39
56511,40
56512,41
56513,42
56514,43
56515,44
56516,45
56517,46
56518,45
56519,44
56520,43
56521,42
56522,41
56523,42
56524,41
56525,42
56526,43
56527,44
56528,43
56529,42
56530,41
56531,42
56532,43
56533,42
56534,43
56535,42
56536,43
56537,44
56538,45
56539,46
56540,47
56541,48
56542,49
56543,50
56544,51
56545,52
56546,53
56547,54
56548,55
56549,56
56550,57
56551,58
56552,59
56553,60
56554,59
56555,58
56556,57
56557,56
56558,55
56559,54
56560,53
56561,52
56562,53
56563,54
56564,55
56565,56
56566,55
56567,56
56568,55
56569,54
56570,53
56571,52
56572,51
56573,50
56574,49
56575,48
56576,47
56577,46
56578,45
56579,46
56580,45
56581,44
56582,45
56583,44
56584,45
56585,46
56586,47
56587,48
56588,49
56589,48
56590,49
56591,48
56592,47
56593,46
56594,45
56595,46
56596,45
56597,46
56598,45
56599,44
56600,43
56601,42
56602,41
56603,40
56604,39
56605,38
56606,37
56607,38
56608,39
56609,40
56610,41
56611,42
56612,43
56613,44
56614,45
56615,44
56616,45
56617,46
56618,47
56619,48
56620,49
56621,48
56622,47
56623,48
56624,47
56625,46
56626,45
56627,44
56628,43
56629,42
56630,41
56631,40
56632,39
56633,38
56634,37
56635,38
56636,37
56637,38
56638,37
56639,36
56640,35
56641,36
56642,35
56643,36
56644,37
56645,38
56646,39
56647,40
56648,41
56649,42
56650,43
56651,44
56652,43
56653,42
56654,41
56655,40
56656,39
56657,38
56658,39
56659,40
56660,41
56661,42
56662,43
56663,44
56664,43
56665,42
56666,43
56667,44
56668,45
56669,46
56670,47
56671,48
56672,47
56673,48
56674,49
56675,50
56676,49
56677,50
56678,51
56679,52
56680,53
56681,54
56682,55
56683,56
56684,57
56685,58
56686,59
56687,60
56688,61
56689,60
56690,59
56691,58
56692,57
56693,56
56694,57
56695,58
56696,57
56697,58
56698,57
56699,58
56700,59
56701,58
56702,57
56703,58
56704,57
56705,58
56706,59
56707,60
56708,61
56709,62
56710,63
56711,64
56712,65
56713,66
56714,67
56715,68
56716,69
56717,68
56718,69
56719,68
56720,69
56721,68
56722,67
56723,66
56724,65
56725,64
56726,63
56727,62
56728,61
56729,62
56730,63
56731,64
56732,65
56733,66
56734,67
56735,66
56736,65
56737,64
56738,63
56739,62
56740,61
56741,60
56742,59
56743,58
56744,59
56745,58
56746,57
56747,56
56748,55
56749,54
56750,55
56751,54
56752,53
56753,54
56754,55
56755,54
56756,55
56757,54
56758,53
56759,52
56760,51
56761,52
56762,51
56763,52
56764,51
56765,50
56766,49
56767,48
56768,47
56769,46
56770,47
56771,48
56772,49
56773,50
56774,51
56775,52
56776,53
56777,54
56778,55
56779,56
56780,57
56781,58
56782,59
56783,60
56784,61
56785,60
56786,61
56787,60
56788,59
56789,58
56790,59
56791,58
56792,59
56793,60
56794,61
56795,62
56796,63
56797,64
56798,65
56799,66
56800,67
56801,66
56802,67
56803,66
56804,67
56805,66
56806,67
56807,66
56808,65
56809,66
56810,65
56811,64
56812,63
56813,62
56814,61
56815,60
56816,59
56817,58
56818,57
56819,56
56820,55
56821,54
56822,53
56823,52
56824,51
56825,50
56826,49
56827,48
56828,47
56829,46
56830,45
56831,44
56832,43
56833,42
56834,41
56835,40
56836,39
56837,38
56838,37
56839,36
56840,35
56841,34
56842,33
56843,32
56844,31
56845,30
56846,29
56847,28
56848,27
56849,26
56850,25
56851,24
56852,23
56853,22
56854,21
56855,20
56856,19
56857,18
56858,17
56859,16
56860,15
56861,14
56862,13
56863,12
56864,11
56865,10
56866,9
56867,8
56868,7
56869,6
56870,5
56871,4
56872,3
56873,2
56874,1
56875,0
56876,1
56877,2
56878,3
56879,4
56880,5
56881,6
56882,7
56883,8
56884,9
56885,10
56886,11
56887,12
56888,13
56889,14
56890,15
56891,16
56892,17
56893,18
56894,19
56895,20
56896,21
56897,22
56898,23
56899,24
56900,25
56901,26
56902,27
56903,28
56904,29
56905,30
56906,31
56907,32
56908,33
56909,32
56910,33
56911,32
56912,31
56913,32
56914,31
56915,30
56916,29
56917,28
56918,29
56919,28
56920,27
56921,26
56922,25
56923,24
56924,23
56925,22
56926,21
56927,20
56928,19
56929,18
56930,17
56931,18
56932,17
56933,18
56934,17
56935,18
56936,19
56937,20
56938,21
56939,22
56940,23
56941,24
56942,25
56943,26
56944,25
56945,24
56946,23
56947,22
56948,21
56949,20
56950,19
56951,18
56952,17
56953,16
56954,15
56955,14
56956,13
56957,14
56958,15
56959,16
56960,17
56961,18
56962,19
56963,20
56964,21
56965,22
56966,23
56967,24
56968,25
56969,26
56970,27
56971,28
56972,29
56973,30
56974,31
56975,32
56976,33
56977,34
56978,35
56979,36
56980,37
56981,38
56982,39
56983,40
56984,41
56985,42
56986,43
56987,44
56988,45
56989,46
56990,47
56991,48
56992,49
56993,50
56994,51
56995,52
56996,53
56997,54
56998,55
56999,56
57000,57
57001,58
57002,59
57003,60
57004,61
57005,62
57006,63
57007,64
57008,65
57009,66
57010,67
57011,68
57012,69
57013,70
57014,71
57015,72
57016,73
57017,74
57018,75
57019,76
57020,77
57021,78
57022,79
57023,80
57024,81
57025,82
57026,83
57027,84
57028,85
57029,86
57030,87
57031,88
57032,89
57033,90
57034,91
57035,92
57036,93
57037,94
57038,95
57039,96
57040,97
57041,98
57042,99
57043,98
57044,97
57045,96
57046,95
57047,94
57048,93
57049,92
57050,91
57051,90
57052,89
57053,88
57054,87
57055,86
57056,85
57057,84
57058,83
57059,82
57060,81
57061,80
57062,79
57063,78
57064,79
57065,78
57066,79
57067,80
57068,81
57069,82
57070,83
57071,84
57072,85
57073,86
57074,85
57075,86
57076,85
57077,86
57078,87
57079,88
57080,89
57081,90
57082,91
57083,92
57084,93
57085,94
57086,93
57087,94
57088,95
57089,96
57090,97
57091,98
57092,99
57093,98
57094,97
57095,96
57096,95
57097,94
57098,93
57099,92
57100,91
57101,90
57102,89
57103,88
57104,87
57105,86
57106,85
57107,84
57108,83
57109,82
57110,81
57111,80
57112,79
57113,78
57114,77
57115,76
57116,75
57117,74
57118,73
57119,72
57120,71
57121,70
57122,69
57123,68
57124,67
57125,66
57126,65
57127,64
57128,63
57129,62
57130,61
57131,60
57132,59
57133,58
57134,57
57135,56
57136,55
57137,54
57138,53
57139,52
57140,51
57141,50
57142,49
57143,48
57144,47
57145,46
57146,45
57147,44
57148,43
57149,42
57150,41
57151,40
57152,41
57153,42
57154,41
57155,40
57156,41
57157,40
57158,39
57159,38
57160,37
57161,36
57162,35
57163,34
57164,33
57165,34
57166,33
57167,34
57168,35
57169,36
57170,37
57171,38
57172,37
57173,36
57174,35
57175,34
57176,33
57177,32
57178,31
57179,30
57180,31
57181,30
57182,29
57183,28
57184,29
57185,30
57186,31
57187,32
57188,31
57189,30
57190,29
57191,28
57192,27
57193,28
57194,29
57195,30
57196,31
57197,32
57198,33
57199,34
57200,35
57201,34
57202,33
57203,32
57204,31
57205,30
57206,29
57207,28
57208,27
57209,26
57210,25
57211,24
57212,23
57213,22
57214,21
57215,20
57216,19
57217,18
57218,17
57219,16
57220,15
57221,14
57222,13
57223,12
57224,11
57225,10
57226,9
57227,8
57228,7
57229,6
57230,5
57231,4
57232,3
57233,2
57234,3
57235,4
57236,5
57237,6
57238,7
57239,8
57240,9
57241,10
57242,11
57243,12
57244,13
57245,14
57246,13
57247,12
57248,11
57249,10
57250,11
57251,10
57252,11
57253,12
57254,13
57255,14
57256,15
57257,14
57258,15
57259,14
57260,13
57261,12
57262,11
57263,10
57264,11
57265,12
57266,13
57267,14
57268,15
57269,16
57270,17
57271,18
57272,19
57273,20
57274,19
57275,18
57276,19
57277,20
57278,19
57279,18
57280,17
57281,16
57282,17
57283,16
57284,17
57285,18
57286,19
57287,20
57288,21
57289,22
57290,23
57291,24
57292,25
57293,26
57294,27
57295,28
57296,29
57297,30
57298,31
57299,32
57300,33
57301,34
57302,35
57303,36
57304,37
57305,38
57306,39
57307,40
57308,41
57309,42
57310,43
57311,44
57312,45
57313,46
57314,47
57315,48
57316,49
57317,50
57318,51
57319,52
57320,53
57321,54
57322,55
57323,56
57324,57
57325,58
57326,59
57327,60
57328,61
57329,62
57330,63
57331,64
57332,65
57333,66
57334,67
57335,68
57336,69
57337,70
57338,71
57339,72
57340,73
57341,74
57342,75
57343,76
57344,77
57345,78
57346,79
57347,80
57348,81
57349,82
57350,83
57351,84
57352,85
57353,86
57354,87
57355,88
57356,89
57357,90
57358,91
57359,92
57360,93
57361,94
57362,95
57363,96
57364,97
57365,98
57366,99
57367,98
57368,97
57369,96
57370,95
57371,94
57372,93
57373,92
57374,91
57375,90
57376,89
57377,88
57378,87
57379,86
57380,85
57381,84
57382,83
57383,82
57384,81
57385,80
57386,79
57387,78
57388,77
57389,76
57390,75
57391,74
57392,73
57393,72
57394,71
57395,70
57396,69
57397,68
57398,67
57399,66
57400,65
57401,64
57402,63
57403,62
57404,61
57405,60
57406,59
57407,58
57408,57
57409,56
57410,55
57411,54
57412,53
57413,52
57414,51
57415,50
57416,49
57417,48
57418,47
57419,48
57420,47
57421,46
57422,45
57423,44
57424,43
57425,42
57426,41
57427,42
57428,43
57429,44
57430,45
57431,44
57432,43
57433,42
57434,41
57435,40
57436,39
57437,38
57438,37
57439,36
57440,35
57441,34
57442,33
57443,32
57444,31
57445,30
57446,29
57447,28
57448,27
57449,26
57450,25
57451,24
57452,23
57453,22
57454,21
57455,20
57456,19
57457,18
57458,17
57459,16
57460,15
57461,14
57462,13
57463,12
57464,11
57465,10
57466,9
57467,8
57468,7
57469,6
57470,5
57471,4
57472,3
57473,2
57474,1
57475,0
57476,1
57477,2
57478,3
57479,4
57480,5
57481,6
57482,5
57483,6
57484,5
57485,6
57486,5
57487,4
57488,3
57489,2
57490,1
57491,2
57492,1
57493,2
57494,1
57495,2
57496,1
57497,2
57498,1
57499,0
57500,1
57501,2
57502,1
57503,0
57504,1
57505,0
57506,1
57507,2
57508,1
57509,0
57510,1
57511,2
57512,3
57513,4
57514,5
57515,6
57516,7
57517,6
57518,7
57519,6
57520,7
57521,6
57522,7
57523,6
57524,7
57525,6
57526,5
57527,4
57528,3
57529,2
57530,3
57531,2
57532,3
57533,2
57534,3
57535,4
57536,5
57537,6
57538,7
57539,8
57540,9
57541,8
57542,9
57543,8
57544,9
57545,10
57546,9
57547,8
57548,7
57549,6
57550,7
57551,6
57552,5
57553,4
57554,3
57555,2
57556,1
57557,0
57558,1
57559,2
57560,3
57561,4
57562,5
57563,6
57564,7
57565,8
57566,9
57567,10
57568,11
57569,12
57570,13
57571,12
57572,11
57573,10
57574,9
57575,10
57576,11
57577,10
57578,11
57579,12
57580,13
57581,12
57582,11
57583,10
57584,9
57585,8
57586,7
57587,6
57588,7
57589,6
57590,5
57591,4
57592,3
57593,2
57594,3
57595,4
57596,5
57597,6
57598,7
57599,8
57600,7
57601,8
57602,7
57603,6
57604,7
57605,6
57606,5
57607,4
57608,3
57609,2
57610,3
57611,2
57612,1
57613,0
57614,1
57615,2
57616,3
57617,2
57618,1
57619,0
57620,1
57621,2
57622,1
57623,0
57624,1
57625,2
57626,1
57627,2
57628,1
57629,0
57630,1
57631,0
57632,1
57633,0
57634,1
57635,2
57636,3
57637,4
57638,5
57639,6
57640,7
57641,8
57642,9
57643,10
57644,9
57645,10
57646,9
57647,8
57648,7
57649,8
57650,9
57651,10
57652,9
57653,8
57654,7
57655,6
57656,5
57657,4
57658,3
57659,2
57660,3
57661,2
57662,3
57663,4
57664,5
57665,6
57666,7
57667,8
57668,9
57669,10
57670,9
57671,10
57672,11
57673,12
57674,13
57675,14
57676,15
57677,16
57678,17
57679,18
57680,19
57681,20
57682,21
57683,20
57684,19
57685,18
57686,17
57687,16
57688,15
57689,14
57690,13
57691,12
57692,11
57693,10
57694,9
57695,8
57696,7
57697,6
57698,5
57699,4
57700,3
57701,2
57702,1
57703,2
57704,1
57705,0
57706,1
57707,2
57708,3
57709,4
57710,5
57711,6
57712,7
57713,8
57714,9
57715,10
57716,11
57717,10
57718,11
57719,10
57720,9
57721,10
57722,11
57723,12
57724,13
57725,12
57726,11
57727,10
57728,9
57729,8
57730,7
57731,6
57732,5
57733,4
57734,3
57735,2
57736,1
57737,0
57738,1
57739,2
57740,1
57741,0
57742,1
57743,0
57744,1
57745,2
57746,3
57747,4
57748,5
57749,6
57750,7
57751,6
57752,7
57753,8
57754,9
57755,10
57756,9
57757,10
57758,9
57759,10
57760,9
57761,8
57762,7
57763,6
57764,7
57765,6
57766,7
57767,8
57768,9
57769,10
57770,11
57771,12
57772,11
57773,12
57774,11
57775,12
57776,11
57777,10
57778,9
57779,8
57780,7
57781,6
57782,5
57783,4
57784,5
57785,6
57786,7
57787,6
57788,7
57789,8
57790,9
57791,10
57792,11
57793,10
57794,9
57795,10
57796,9
57797,10
57798,11
57799,12
57800,13
57801,14
57802,15
57803,16
57804,15
57805,14
57806,15
57807,14
57808,13
57809,12
57810,11
57811,10
57812,9
57813,8
57814,7
57815,6
57816,7
57817,6
57818,7
57819,8
57820,9
57821,10
57822,11
57823,12
57824,13
57825,14
57826,15
57827,16
57828,17
57829,18
57830,19
57831,20
57832,21
57833,22
57834,23
57835,24
57836,25
57837,26
57838,27
57839,28
57840,29
57841,30
57842,31
57843,32
57844,33
57845,34
57846,35
57847,36
57848,35
57849,36
57850,35
57851,34
57852,35
57853,34
57854,33
57855,34
57856,35
57857,36
57858,37
57859,38
57860,39
57861,40
57862,41
57863,42
57864,43
57865,44
57866,45
57867,46
57868,47
57869,48
57870,49
57871,50
57872,51
57873,52
57874,53
57875,54
57876,55
57877,56
57878,57
57879,58
57880,59
57881,60
57882,61
57883,62
57884,63
57885,64
57886,65
57887,66
57888,67
57889,68
57890,69
57891,70
57892,71
57893,72
57894,73
57895,74
57896,75
57897,76
57898,77
57899,78
57900,79
57901,80
57902,81
57903,82
57904,83
57905,84
57906,85
57907,86
57908,87
57909,88
57910,89
57911,90
57912,91
57913,92
57914,93
57915,94
57916,95
57917,96
57918,97
57919,98
57920,99
57921,98
57922,97
57923,96
57924,95
57925,94
57926,93
57927,92
57928,91
57929,90
57930,89
57931,88
57932,87
57933,86
57934,85
57935,84
57936,83
57937,82
57938,81
57939,80
57940,79
57941,78
57942,77
57943,76
57944,75
57945,74
57946,73
57947,72
57948,71
57949,70
57950,69
57951,68
57952,67
57953,66
57954,65
57955,64
57956,63
57957,62
57958,61
57959,60
57960,59
57961,58
57962,57
57963,56
57964,55
57965,54
57966,53
57967,52
57968,51
57969,50
57970,51
57971,52
57972,53
57973,54
57974,55
57975,56
57976,57
57977,58
57978,59
57979,60
57980,61
57981,62
57982,63
57983,64
57984,65
57985,66
57986,67
57987,68
57988,69
57989,68
57990,67
57991,68
57992,69
57993,70
57994,71
57995,72
57996,73
57997,72
57998,73
57999,74
58000,75
58001,76
58002,77
58003,78
58004,79
58005,80
58006,81
58007,82
58008,83
58009,84
58010,85
58011,86
58012,87
58013,88
58014,89
58015,90
58016,91
58017,92
58018,93
58019,94
58020,95
58021,96
58022,97
58023,98
58024,99
58025,98
58026,97
58027,96
58028,95
58029,94
58030,95
58031,96
58032,97
58033,98
58034,99
58035,98
58036,97
58037,96
58038,95
58039,94
58040,93
58041,92
58042,91
58043,90
58044,89
58045,88
58046,87
58047,86
58048,85
58049,84
58050,83
58051,82
58052,81
58053,80
58054,79
58055,78
58056,77
58057,76
58058,75
58059,74
58060,73
58061,72
58062,71
58063,70
58064,69
58065,68
58066,67
58067,66
58068,65
58069,64
58070,63
58071,62
58072,61
58073,60
58074,59
58075,58
58076,57
58077,56
58078,57
58079,56
58080,55
58081,54
58082,53
58083,52
58084,51
58085,50
58086,49
58087,48
58088,47
58089,46
58090,45
58091,46
58092,47
58093,48
58094,49
58095,50
58096,51
58097,52
58098,51
58099,52
58100,53
58101,52
58102,51
58103,50
58104,49
58105,48
58106,47
58107,48
58108,47
58109,48
58110,49
58111,50
58112,51
58113,52
58114,51
58115,52
58116,51
58117,52
58118,53
58119,54
58120,55
58121,56
58122,57
58123,58
58124,59
58125,60
58126,61
58127,62
58128,63
58129,64
58130,63
58131,62
58132,63
58133,62
58134,61
58135,60
58136,59
58137,58
58138,57
58139,56
58140,57
58141,58
58142,59
58143,60
58144,61
58145,62
58146,61
58147,60
58148,61
58149,62
58150,63
58151,64
58152,65
58153,66
58154,67
58155,66
58156,65
58157,66
58158,67
58159,68
58160,69
58161,70
58162,71
58163,72
58164,73
58165,74
58166,75
58167,76
58168,77
58169,78
58170,79
58171,80
58172,81
58173,82
58174,83
58175,84
58176,85
58177,84
58178,85
58179,84
58180,83
58181,82
